제품명,가격
G.SKILL DDR5-6000 CL36 TRIDENT Z5 J 패키지 (32GB(16Gx2)),"173,170"
G.SKILL 노트북 DDR4-3200 CL22 RIPJAWS (8GB),"23,500"
TeamGroup T-Force DDR5-5600 CL36 Vulcan Black 패키지 (32GB(16Gx2)),"141,760"
G.SKILL DDR4 128G PC4-28800 CL18 TRIDENT Z NEO (32Gx4),"481,540"
TeamGroup T-Force DDR4-3600 CL18 Delta RGB 화이트 패키지 (16GB(8Gx2),"66,000"
커세어 CORSAIR DDR4 32G 25600 CL16 Dominator Platinum RGB INTEL (8Gx4),"406,590"
GeIL 노트북 DDR4 8G PC4-25600 CL22,"21,530"
TeamGroup T-Force DDR5-5600 CL32 Vulcan Red 패키지 (32GB(16Gx2)),"160,370"
G.SKILL DDR4 64G PC4-28800 CL18 TRIDENT Z NEO (32Gx2),"240,870"
커세어 CORSAIR DDR4 32G 25600 CL16 Dominator Platinum RGB AMD (8Gx4),"406,590"
PATRIOT 노트북 DDR4 8G PC4-21300 CL19 SIGNATURE,"20,000"
TeamGroup T-Force DDR5-5600 CL32 Vulcan Black 패키지 (32GB(16Gx2)),"160,370"
DDR4 64GB PC4-21300 CL16 VENGEANCE PRO RGB WHITE (8Gx8),"680,020"
TeamGroup DDR5-5600 CL46 Elite (32GB),"120,120"
PATRIOT 노트북 DDR4-3200 CL22 SIGNATURE (8GB),"21,000"
TeamGroup T-Force DDR5-6400 CL40 Delta RGB TUF 패키지 서린 (32GB(16Gx2)),"173,170"
G.SKILL DDR4 32G PC4-28800 CL18 TRIDENT Z ROYAL 실버 (16Gx2),"162,450"
G.SKILL DDR5-6400 CL32 TRIDENT Z5 RGB 화이트 패키지 (32GB(16Gx2)),"182,840"
마이크론 Crucial DDR4-3200 CL22 S632A (8GB),"22,130"
TeamGroup T-Force DDR5-7800 CL38 Delta RGB 패키지 서린 (32GB(16Gx2)),"328,860"
G.SKILL DDR4 32G PC4-28800 CL18 TRIDENT Z ROYAL 골드 (16Gx2),"162,450"
PNY XLR8 DDR4-3600 Gaming 패키지 (16GB(8Gx2)),"75,140"
커세어 CORSAIR DDR4 32G PC4-28800 CL18 Dominator Platinum RGB WHITE (8Gx4),"458,050"
G.SKILL DDR5-6000 CL36 TRIDENT Z5 RGB 화이트 패키지 (32GB(16Gx2)),"182,500"
TeamGroup DDR5-5600 CL46 Elite 패키지 (32GB(16Gx2)),"125,800"
TeamGroup T-Force DDR5-6000 CL38 Delta RGB TUF 패키지 서린 (32GB(16Gx2)),"168,280"
G.SKILL DDR4 64G PC4-28800 CL18 TRIDENT Z ROYAL 실버 (32Gx2),"266,980"
PATRIOT DDR4-3600 CL18 VIPER STEEL (16GB),"53,500"
커세어 CORSAIR DDR4 32G PC4-25600 CL16 Dominator Platinum RGB WHITE AMD (8Gx4),"406,590"
G.SKILL DDR5-6000 CL30 TRIDENT Z5 RGB 화이트 패키지 (64GB(32Gx2)),"336,560"
TeamGroup T-Force DDR5-5600 CL36 Delta RGB TUF 패키지 서린 (32GB(16Gx2)),"162,450"
G.SKILL DDR4 64G PC4-28800 CL18 TRIDENT Z ROYAL 골드 (32Gx2),"266,980"
PATRIOT DDR4-3600 CL18 VIPER STEEL 패키지 (16GB(8Gx2)),"53,500"
커세어 CORSAIR DDR4 32G PC4-25600 CL16 Dominator Platinum RGB WHITE INTEL (8Gx4),"406,590"
G.SKILL DDR5-6400 CL32 TRIDENT Z5 RGB 화이트 패키지 (64GB(32Gx2)),"336,560"
마이크론 Crucial 노트북 DDR4 8G PC4-25600 CL22,"23,400"
G.SKILL DDR4 32G PC4-25600 CL14 FLARE X 블랙 DUAL (16Gx2),"211,860"
삼성전자 노트북 DDR4-2400 (8GB) PC4-19200,"21,840"
CORSAIR DDR4 16G PC4-25600 CL16 Dominator Platinum RGB WHITE (8Gx2),"206,820"
삼성전자 노트북 DDR4-2666 (8GB) PC4-21300,"24,960"
PATRIOT DDR4-3200 CL22 SIGNATURE (16GB),"37,200"
커세어 CORSAIR DDR4-3600 CL18 도미네이터 플래티넘 RGB WHITE 패키지 8Gx2 (B4),"228,510"
ANACOMDA DDR5-6000 CL40 ET RGB Black 패키지 (32GB(16Gx2)),"161,200"
삼성전자 노트북 DDR4-2400 (16GB) PC4-19200,"44,720"
TeamGroup DDR5-5200 CL42 Elite 서린 (16GB),"69,680"
G.SKILL DDR5-5600 CL40 RIPJAWS S5 J 블랙 패키지 (48GB(24Gx2)),"231,200"
TeamGroup T-Force DDR4-3200 CL16 XTREEM ARGB 화이트 패키지 서린 (16GB(8Gx2)),"102,870"
삼성전자 노트북 DDR4-3200 (8GB) PC4-25600,"24,750"
G.SKILL DDR5-6000 CL40 RIPJAWS S5 J 블랙 패키지 (48GB(24Gx2)),"231,200"
삼성전자 노트북 DDR4-3200 (32GB) PC4-25600,"92,960"
G.SKILL DDR4 32G PC4-25600 CL14 TRIDENT Z RGB (16Gx2),"240,870"
G.SKILL DDR5-5600 CL40 TRIDENT Z5 RGB J 패키지 (48GB(24Gx2)),"250,550"
삼성전자 노트북 DDR4-3200 (16GB) PC4-25600 (정품),"47,240"
G.SKILL DDR5-6000 CL40 TRIDENT Z5 RGB J 패키지 (48GB(24Gx2)),"231,200"
G.SKILL DDR5-6000 CL36 TRIDENT Z5 NEO J 패키지 (32GB(16Gx2)),"173,170"
이메이션 노트북 DDR4 8G PC4-21300,"22,600"
마이크론 Crucial DDR5-5600 CL46 대원씨티에스 (16GB),"56,600"
G.SKILL DDR5-6000 CL36 TRIDENT Z5 NEO RGB J 패키지 (32GB(16Gx2)),"182,000"
타무즈 노트북 DDR4 8G PC4-21300 CL19,"22,890"
G.SKILL DDR5-6000 CL36 FLARE X5 J 패키지 (32GB(16Gx2)),"158,610"
TeamGroup T-CREATE DDR4-3200 CL14 EXPERT OC10L 패키지 (32GB(16Gx2)),"279,520"
GeIL DDR5-5200 CL34 POLARIS White 패키지 (32GB(16Gx2)),"132,500"
커세어 CORSAIR DDR5-6000 CL36 도미네이터 플래티넘 RGB BLACK 패키지 16Gx2 (A2),"488,800"
GeIL DDR5-5200 CL34 POLARIS Gray 패키지 (32GB(16Gx2)),"132,500"
트랜센드 노트북 DDR3-1600 (2GB),"36,400"
SK하이닉스 DDR5-5600 (8GB),"41,300"
G.SKILL DDR4 32G PC4-25600 CL14 RIPJAWS V VK (16Gx2),"202,180"
G.SKILL DDR4 8G PC4-21300 CL19 AEGIS,"23,470"
이메이션 노트북 DDR4 4G PC4-21300,"15,200"
커세어 CORSAIR 노트북 DDR5-4800 CL40 VENGEANCE 8GB N3,"96,720"
G.SKILL DDR4 128G PC4-28800 CL17 TRIDENT ZKK (16Gx8),"411,730"
TeamGroup T-CREATE DDR4-3600 CL14 EXPERT OC10L 패키지 (16GB(8Gx2)),"128,670"
커세어 CORSAIR 노트북 DDR5-4800 CL40 VENGEANCE 8Gx2 N4,"194,490"
G.SKILL DDR4 32G PC4-25600 CL16 TRIDENT Z ROYAL 골드 (16Gx2),"158,610"
TeamGroup T-CREATE DDR4-3200 CL14 EXPERT OC10L 패키지 (16GB(8Gx2)),"133,330"
G.SKILL DDR5-6000 CL30 RIPJAWS S5 J 화이트 패키지 (32GB(16Gx2)),"168,280"
커세어 CORSAIR 노트북 DDR5-4800 CL40 VENGEANCE 16GB N5,"194,490"
OLOy DDR5-7600 CL36 BLADE RGB MIRROR 패키지 (32GB(16Gx2)),"644,800"
G.SKILL DDR4 128G PC4-28800 CL17 TRIDENT Z RGB (16Gx8),"463,200"
G.SKILL DDR5-6000 CL30 RIPJAWS S5 J 블랙 패키지 (32GB(16Gx2)),"168,280"
커세어 CORSAIR 노트북 DDR5-4800 CL40 VENGEANCE 32GB N6,"385,860"
삼성전자 DDR5-5600 (8GB) PC5-44800,"32,440"
G.SKILL DDR4 32G PC4-25600 CL14 TRIDENT Z ROYAL 실버 (16Gx2),"279,560"
커세어 CORSAIR DDR4-3600 CL18 VENGEANCE RGB PRO SL WHITE 패키지 (64GB(16Gx4)),"696,800"
삼성전자 DDR3-1600 8G 병행수입 PC3-12800,"14,200"
G.SKILL DDR5-5600 CL30 RIPJAWS S5 J 화이트 패키지 (64GB(32Gx2)),"307,540"
G.SKILL DDR4 32G PC4-25600 CL14 TRIDENT Z ROYAL 실버 (8Gx4),"289,700"
G.SKILL DDR4 128G PC4-25600 CL14 TRIDENT Z ROYAL 실버 (16Gx8),"669,070"
OLOy DDR4-3600 CL18 BLADE RGB Black 패키지 (32GB(16Gx2)),"180,770"
커세어 CORSAIR DDR4-3600 CL18 VENGEANCE RGB PRO SL WHITE 패키지 (32GB(8Gx4)),"260,960"
G.SKILL DDR5-5600 CL30 RIPJAWS S5 J 블랙 패키지 (64GB(32Gx2)),"307,540"
G.SKILL DDR4 32G PC4-25600 CL16 TRIDENT Z ROYAL 골드 (8Gx4),"175,900"
G.SKILL DDR4 8G PC4-25600 CL16 AEGIS,"24,440"
PNY XLR8 DDR5-6000 CL40 MAKO RGB 패키지 마이크로닉스 (32GB(16Gx2)),"161,400"
커세어 CORSAIR DDR4-3600 CL18 VENGEANCE RGB PRO SL BLACK 패키지 (64GB(16Gx4)),"696,800"
G.SKILL DDR5-6000 CL30 TRIDENT Z5 RGB J 실버 패키지 (32GB(16Gx2)),"182,840"
G.SKILL DDR4 32G PC4-25600 CL14 TRIDENT Z ROYAL 골드 (8Gx4),"289,700"
G.SKILL DDR4 32G PC4-28800 CL18 TRIDENT Z NEO (16Gx2),"133,440"
ESSENCORE KLEVV 노트북 DDR4-3200 CL22 (32GB),"80,940"
G.SKILL DDR5-5600 CL30 TRIDENT Z5 RGB J 패키지 (64GB(32Gx2)),"326,890"
G.SKILL DDR4 32G PC4-25600 CL14 TRIDENT Z ROYAL 골드 (16Gx2),"279,560"
G.SKILL DDR4 64G PC4-28800 CL18 TRIDENT Z RGB (32Gx2),"228,290"
G.SKILL DDR5-6000 CL30 TRIDENT Z5 RGB 패키지 (32GB(16Gx2)),"182,840"
G.SKILL DDR4 32G PC4-28800 CL18 TRIDENT Z RGB (16Gx2),"123,760"
[중고] 삼성전자 DDR4-2400 (16GB) PC4-19200,"45,290"
G.SKILL DDR4 16G PC4-28800 CL18 TRIDENT Z RGB (8Gx2),"81,230"
G.SKILL DDR5-6400 CL32 TRIDENT Z5 RGB J 실버 패키지 (32GB(16Gx2)),"182,840"
G.SKILL DDR4 16G PC4-28800 CL18 TRIDENT Z NEO (8Gx2),"86,120"
CORSAIR DDR4-3200 CL16 도미네이터 플래티넘 RGB WHITE 패키지 8Gx2 (B11),"206,820"
커세어 CORSAIR DDR5-7200 CL34 Dominator Titanium WHITE 패키지 (32GB(16Gx2)),"364,500"
OLOy DDR4-3600 CL18 BLADE RGB White 패키지 (16GB(8Gx2)),"67,600"
[중고] 삼성전자 DDR4-2133 (16GB) PC4-17000,"47,350"
G.SKILL DDR5-6400 CL32 TRIDENT Z5 RGB J 패키지 (32GB(16Gx2)),"182,840"
ADATA DDR4-3200 CL22 (16GB),"42,500"
G.SKILL DDR4 32G PC4-28800 CL16 TRIDENT Z ROYAL C 실버 (16Gx2),"186,690"
ESSENCORE KLEVV DDR4-3600 CL18 CRAS XR RGB (16GB),"66,700"
TeamGroup T-CREATE DDR5-7200 CL34 EXPERT 화이트 패키지 서린 (48GB(24Gx2)),"307,900"
커세어 CORSAIR DDR4-3600 CL18 VENGEANCE LPX 블랙 패키지 (32GB(16Gx2)),"127,400"
삼성전자 DDR4-2933 ECC/Unbuffered (8GB),"48,730"
PNY XLR8 DDR4-3200 LP (8GB),"26,900"
타무즈 노트북 DDR4-3200 CL22 (4GB),"17,160"
ESSENCORE KLEVV DDR4-3600 CL18 BOLT XR 패키지 서린 (32GB(16Gx2)),"97,660"
G.SKILL DDR4 16G PC4-25600 CL16 TRIDENT ZSK 8Gx2 /RAM,"71,550"
[중고] 삼성전자 노트북 DDR4-3200 (16GB),"49,440"
GeIL DDR4 8G PC4-19200 CL17 PRISTINE,"21,510"
마이크론 Crucial DDR5-6000 CL36 PRO Overclocking 패키지 대원씨티에스 (32GB(16Gx2)),"166,400"
OLOy DDR4-3600 CL18 BLADE RGB Black 패키지 (16GB(8Gx2)),"66,910"
[중고] 삼성전자 노트북 DDR4-2666 (16GB),"46,280"
TeamGroup T-Force DDR5-8000 CL38 Delta RGB 화이트 패키지 서린 (48GB(24Gx2)),"390,960"
PATRIOT DDR4 32G PC4-25600 CL16 VIPER STEEL,"97,500"
GeIL DDR4 8G PC4-21300 CL19 PRISTINE,"21,000"
TeamGroup T-Force DDR5-8000 CL38 XTREEM 패키지 서린 (32GB(16Gx2)),"355,600"
삼성전자 DDR4-3200 32G ECC/REG 서버용메모리 PC4-25600,"118,530"
PATRIOT DDR4 32G PC4-28800 CL18 VIPER STEEL,"95,600"
PNY XLR8 DDR4 16G PC4-25600 Gaming (8Gx2),"64,200"
TeamGroup DDR5-5600 CL46 Elite Plus 블랙 서린 (16GB),"69,500"
TeamGroup DDR5-5600 CL46 Elite Plus 실버 서린 (16GB),"69,500"
TeamGroup DDR4-3200 Elite 서린 (16GB),"40,250"
G.SKILL DDR4 16G PC4-25600 CL16 TRIDENT Z RGB 8Gx2 /RAM,"79,800"
타무즈 노트북 DDR4-3200 CL22 (16GB),"40,560"
[중고] 삼성전자 노트북 DDR4-2666 (4GB),"13,000"
삼성전자 DDR5-5600 (16GB) PC5-44800,"55,860"
GeIL DDR4 8G PC4-25600 CL22 PRISTINE,"20,490"
TeamGroup T-CREATE 노트북 DDR5-5600 CL46-45-45 CLASSIC 서린 (32GB),"127,090"
(G.SKILL) DDR4 16G PC4-28800 CL17 TRIDENT Z RGB 8Gx2 /RAM,"221,550"
삼성메모리 DDR4-3200 16G REG/ECC (서버용) PC4-25600,"64,500"
[중고] 삼성전자 노트북 DDR4-2666 (8GB),"24,960"
GeIL DDR4 8G PC4-25600 CL22 EVO SPEAR,"23,190"
킹스톤 DDR4 8GB PC4-21300,"40,150"
킹스톤 DDR4 4GB PC4-21300,"30,010"
"ADATA XPG DDR5-6000 CL30 LANCER RGB 화이트 패키지 (64GB(32Gx2))
하이닉스 A다이 언락 제품!","332,600"
삼성전자 DDR4-3200 (4GB) PC4-25600,"19,760"
[중고] 삼성전자 DDR4-2666 (16GB) PC4-21300,"45,300"
"ADATA XPG DDR5-6000 CL30 LANCER RGB 블랙 패키지 (64GB(32Gx2))
하이닉스 A다이 언락 제품!","332,600"
GeIL DDR5-8000 CL38 EVO V RGB White 패키지 (32GB(16Gx2)),"483,620"
GeIL DDR4 8G PC4-25600 CL22 EVO X II AMD Gray RGB,"29,020"
트랜센드 DDR4 8G PC4-21300,"23,400"
삼성전자 DDR5 32G DDR5-4800 ECC/REG 서버용메모리 PC5-38400,"147,100"
GeIL DDR5-8000 CL38 EVO V RGB Gray 패키지 (32GB(16Gx2)),"483,620"
삼성전자 DDR4-2666 8G ECC/REG (정품) PC4-21300,"32,470"
킹스톤 DDR3 12800 8GB,"55,950"
GeIL DDR5-7200 CL36 EVO V RGB White 패키지 (32GB(16Gx2)),"261,150"
GeIL DDR4 16G PC4-25600 CL22 EVO SPEAR,"40,660"
트랜센드 DDR4 PC4-25600 CL22 (16GB),"44,700"
GeIL DDR5-5600 CL38 POLARIS RGB White 패키지 (32GB(16Gx2)),"156,730"
G.SKILL DDR5-7800 CL36 TRIDENT Z5 RGB J 패키지 (32GB(16Gx2)),"337,600"
트랜센드 DDR4 PC4-25600 CL22 (8GB),"23,400"
GeIL DDR5-5600 CL46 PRISTINE V (16GB),"61,500"
ESSENCORE KLEVV DDR4-3200 CL22 (16GB),"32,250"
GeIL DDR5-5600 CL38 POLARIS RGB Gray 패키지 (32GB(16Gx2)),"154,760"
G.SKILL DDR5-7800 CL36 TRIDENT Z5 RGB J 실버 패키지 (32GB(16Gx2)),"337,600"
GeIL DDR5-6400 CL38 POLARIS RGB White 패키지 (32GB(16Gx2)),"168,280"
삼성전자 노트북 DDR5-4800 (8GB) PC5-38400,"24,970"
[이메이션] imation DDR3 8GB PC3-12800 CL11,"31,200"
삼성전자 DDR4 DDR4-2400 (16GB) [18년도] PC4-19200,"45,760"
TeamGroup DDR5-4800 CL40 Elite Plus 블랙 서린 (32GB),"122,700"
GeIL DDR5-4800 CL40 PRISTINE V (16GB),"58,040"
마이크론 Crucial DDR5-5600 CL46 PRO 패키지 대원씨티에스 (48GB(24Gx2)),"183,000"
OLOy DDR5-6400 BLADE RGB White 패키지 (64GB(32Gx2)),"354,000"
GeIL DDR5-6800 CL36 EVO V RGB Gray 패키지 (32GB(16Gx2)),"232,140"
TeamGroup T-Force DDR4-3200 CL16 Delta RGB 패키지 (32GB(16Gx2)),"115,440"
TeamGroup DDR5-4800 CL40 Elite Plus 실버 서린 (32GB),"122,700"
커세어 CORSAIR DDR4 16GB PC4-24000 CL15 VENGEANCE RGB 8Gx2 /RAM,"315,130"
마이크론 Crucial DDR5-5600 CL46 PRO 패키지 대원씨티에스 (16GB),"61,000"
OLOy DDR5-6400 BLADE RGB Black 패키지 (64GB(32Gx2)),"350,000"
ESSENCORE KLEVV DDR4 16G PC4-21300 CL19,"38,890"
TeamGroup T-Force DDR4-3200 CL16-20-20 Delta RGB 화이트 패키지 서린 (32GB(16Gx2)),"120,960"
삼성전자 DDR4-2933 ECC/REG (64GB),"229,560"
GeIL DDR5-6600 CL38 EVO V RGB White 패키지 (32GB(16Gx2)),"208,010"
T-Force DDR4-3200 CL16 Delta RGB 화이트 패키지 (32GB(16Gx2)),"111,530"
OLOy DDR5-6000 BLADE RGB White 패키지 (64GB(32Gx2)),"325,800"
TeamGroup T-Force DDR4-3200 CL16-20-20 Delta RGB 패키지 서린 (32GB(16Gx2)),"120,730"
GeIL DDR5-6600 CL38 EVO V RGB Gray 패키지 (32GB(16Gx2)),"208,010"
G.SKILL DDR4 16G PC4-25600 CL16 TRIDENT ZSW (8Gx2),"71,550"
OLOy DDR5-6000 BLADE RGB Black 패키지 (64GB(32Gx2)),"330,000"
GeIL DDR5-5200 CL34 POLARIS RGB White 패키지 (32GB(16Gx2)),"146,020"
[중고] 삼성전자 DDR4-2133 (8GB) PC4-17000,"20,070"
OLOy DDR5-6200 CL32 BLADE RGB MIRROR 패키지 (32GB(16Gx2)),"508,930"
GeIL DDR5-6400 CL38 EVO V RGB White 패키지 (32GB(16Gx2)),"183,780"
GeIL DDR5-5200 CL34 POLARIS RGB Gray 패키지 (32GB(16Gx2)),"146,020"
[중고] 삼성전자 DDR4-2666 (8GB) PC4-21300 (AS1개월),"21,610"
커세어 CORSAIR DDR5-5600 CL40 VENGEANCE 블랙 패키지 (64GB(32Gx2)),"301,600"
GeIL DDR5-6400 CL38 EVO V RGB Gray 패키지 (32GB(16Gx2)),"183,780"
G.SKILL DDR4 16G PC4-25600 CL16 RIPJAWS V VKB 8G X 2 /RAM,"57,100"
HIKSEMI DDR4-3200 CL18 HIKER (8GB),"23,400"
G.SKILL DDR4 16G PC4-25600 CL16 TRIDENT Z 8Gx2 /RAM,"71,550"
타무즈 DDR4 4G PC4-21300 CL19,"13,830"
PNY XLR8 DDR5-6000 CL38 MAKO RGB 패키지 (32GB(16Gx2)),"153,760"
G.SKILL DDR4 16G PC4-25600 CL16 TRIDENT ZKW 8Gx2 /RAM,"71,550"
ESSENCORE KLEVV DDR5-6000 CL32 CRAS XR5 RGB 패키지 서린 (32GB(16Gx2)),"174,100"
마이크론 Crucial DDR4-3200 CL22 S832A (16GB),"42,200"
TeamGroup T-Force DDR4-3200 CL16 Delta RGB 화이트 패키지 (32GB(16Gx2),"115,360"
Terabyte Ramonster DDR4-3200 (16GB) PC4-25600 CL22 젬스톤코리아,"32,700"
ESSENCORE KLEVV DDR5-6000 CL30 CRAS V RGB 패키지 서린 (32GB(16Gx2)),"183,780"
삼성전자 DDR3-1333 (4GB) PC3-10600,"4,680"
Terabyte Ramonster DDR4-3200 (8GB) PC4-25600 CL22 젬스톤코리아,"19,700"
마이크론 Crucial DDR5-4800 CL40 패키지 (32GB(16Gx2)),"151,600"
TeamGroup T-Force DDR5-6400 CL40 Delta RGB 화이트 패키지 (32GB(16Gx2)),"164,280"
PATRIOT DDR4 8G PC4-25600 CL16 VIPER STEEL,"25,700"
[이메이션] imation DDR3 4GB PC3-12800 CL11,"14,560"
TeamGroup T-Force DDR4-3200 CL16 Delta RGB 패키지 (16GB(8Gx2),"64,800"
PATRIOT DDR4 8G PC4-21300 CL19 SIGNATURE,"19,500"
삼성전자 DDR5-4800 ECC/REG (64GB),"307,500"
ESSENCORE KLEVV DDR5-8000 CL38 CRAS V RGB 패키지 서린 (48GB(24Gx2)),"469,150"
PATRIOT DDR4 8G PC4-25600 CL22 SIGNATURE,"20,000"
마이크론 DDR4-3200 CL22 ECC/REG (32GB),"94,590"
ESSENCORE KLEVV DDR5-8200 CL38 CRAS V RGB 패키지 서린 (48GB(24Gx2)),"488,700"
ESSENCORE KLEVV DDR4 8G PC4-21300 CL19,"20,000"
G.SKILL DDR4 16G PC4-25600 CL14 TRIDENT Z ROYAL 실버 (8Gx2),"173,170"
v-color Manta DDR5-7200 CL36 XPrism RGB 블랙 패키지 (48GB(24Gx2)),"328,100"
ESSENCORE KLEVV DDR5-8400 CL40 CRAS V RGB 패키지 서린 (48GB(24Gx2)),"586,440"
ESSENCORE KLEVV DDR4-3200 CL22 (8GB),"20,400"
TeamGroup T-Force DDR4 32G PC4 25600 CL16 Vulcan Z Gray,"146,500"
TeamGroup DDR4 32G PC4-25600 Elite,"80,060"
v-color Manta DDR5-6400 CL36 XPrism RGB 블랙 패키지 (48GB(24Gx2)),"277,210"
TeamGroup T-Force DDR4 32G PC4 25600 CL16 Vulcan Z Red,"146,500"
G.SKILL DDR5-6400 CL32 TRIDENT Z5 RGB J 실버 패키지 (96GB(48Gx2)),"560,060"
TeamGroup T-Force 32G DDR4 3200 CL16 Vulcan Z Gray (16Gx2),"148,500"
G.SKILL DDR4 16G PC4-25600 CL16 RIPJAWS V VK 16G X 1 /RAM,"52,210"
G.SKILL DDR5-8000 CL40 TRIDENT Z5 RGB J 실버 패키지 (48GB(24Gx2)),"434,320"
PATRIOT DDR5-6200 CL40 VIPER VENOM 패키지 (32GB(16Gx2)),"141,500"
TeamGroup T-Force 32G DDR4-3200 CL16 Vulcan Z Red (16Gx2),"148,500"
TeamGroup T-Force DDR4 32G PC4-28800 CL18 Delta RGB 화이트 (16Gx2) 서린,"123,760"
G.SKILL DDR4 16G PC4-25600 CL14 Flare X (8Gx2) -AMD전용-,"105,460"
G.SKILL DDR5-7200 CL36 TRIDENT Z5 RGB J 패키지 (48GB(24Gx2)),"366,610"
커세어 CORSAIR DDR5-6400 CL32 Dominator Titanium WHITE 패키지 (32GB(16Gx2)),"301,000"
TeamGroup T-Force DDR4 32G PC4-28800 CL18 Delta RGB (16Gx2) 서린,"123,760"
커세어 CORSAIR DDR4 16G PC4-24000 CL15 VENGEANCE WHITE RGB (8Gx2),"315,130"
G.SKILL DDR5-7200 CL36 TRIDENT Z5 RGB J 실버 패키지 (48GB(24Gx2)),"366,610"
커세어 CORSAIR DDR5-6400 CL32 Dominator Titanium BLACK 패키지 (32GB(16Gx2)),"301,000"
커세어 CORSAIR DDR5-6000 CL36 VENGEANCE RGB 패키지 (32GB(16Gx2)),"178,800"
G.SKILL DDR5-8000 CL40 TRIDENT Z5 RGB J 패키지 (48GB(24Gx2)),"434,320"
커세어 CORSAIR DDR5-6000 CL30 Dominator Titanium WHITE 패키지 (32GB(16Gx2)),"301,550"
TeamGroup DDR4-3200 Elite (4GB),"13,530"
삼성전자 DDR4-2133 (8GB) PC4-17000,"20,290"
TeamGroup T-Force DDR4-16G PC4 25600 CL16 Vulcan Z Red,"85,200"
G.SKILL DDR5-6400 CL32 TRIDENT Z5 RGB J 패키지 (96GB(48Gx2)),"560,060"
PATRIOT DDR4 32G PC4-21300 CL19 SIGNATURE,"76,950"
커세어 CORSAIR DDR5-6000 CL30 Dominator Titanium BLACK 패키지 (32GB(16Gx2)),"301,550"
PNY XLR8 DDR5-6400 CL32 MAKO RGB 화이트 패키지 마이크로닉스 (32GB(16Gx2)),"172,600"
ESSENCORE KLEVV DDR5-7200 CL34 CRAS V RGB White 패키지 서린 (48GB(24Gx2)),"342,090"
타무즈 DDR4 8G PC4-21300 CL19,"21,620"
TeamGroup T-Force DDR4 32G PC4-25600 CL16 Delta RGB 서린,"111,530"
PATRIOT DDR4 16G PC4-32000 CL19 VIPER STEEL (8Gx2),"72,700"
PNY XLR8 DDR5-6400 CL32 MAKO RGB 블랙 패키지 마이크로닉스 (32GB(16Gx2)),"172,600"
ESSENCORE KLEVV DDR5-6000 CL30 CRAS V RGB WHITE 패키지 서린 (48GB(24Gx2)),"244,350"
타무즈 DDR4 8G PC4-19200 CL17,"21,920"
TeamGroup T-Force 16G DDR4 3200 CL16 Vulcan Z Red (8Gx2),"72,200"
마이크론 Crucial 노트북 DDR4-3200 CL22 (16GB),"47,850"
G.SKILL DDR4-3600 CL14 TRIDENT Z RGB A 패키지 (32GB(16Gx2)),"314,820"
G.SKILL DDR4 16G PC4-25600 CL16 SNIPER X SXW (8Gx2),"46,320"
ESSENCORE KLEVV DDR5-7200 CL34 CRAS V RGB White 패키지 서린 (32GB(16Gx2)),"229,700"
TeamGroup T-Force DDR4-8G PC4 25600 CL16 Vulcan Z Gray,"41,600"
삼성전자 노트북 DDR4-3200 (4GB) PC4-25600,"18,760"
TeamGroup T-Force DDR5-5600 CL32 Delta RGB 패키지 (32GB(16Gx2)),"174,100"
G.SKILL DDR4 16G PC4-25600 CL16 SNIPER X SXK (8Gx2),"46,320"
킹스톤 DDR5-5600 CL46 (8GB),"27,260"
ESSENCORE KLEVV DDR5-6400 CL32 CRAS V RGB WHITE 패키지 서린 (48GB(24Gx2)),"263,900"
"ADATA XPG DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 (64GB(32Gx2))
하이닉스 A다이 언락 제품!","324,400"
삼성전자 DDR4 128G PC4-25600 ECC/REG 서버용메모리,"898,490"
이메이션 DDR4-3200 CL22 (32GB),"84,700"
TeamGroup T-Force DDR5-7200 CL34 Delta RGB 화이트 패키지 (32GB(16Gx2)),"231,810"
G.SKILL DDR4 16G PC4-25600 CL16 SNIPER X SXF (8Gx2),"46,320"
ESSENCORE KLEVV DDR5-6400 CL32 CRAS V RGB WHITE 패키지 서린 (64GB(32Gx2)),"351,870"
G.SKILL DDR5-6400 CL32 ZETA R5 ECC/REG 패키지 (64GB(16Gx4)),"909,000"
타무즈 노트북 DDR4-3200 CL22 (32GB),"81,630"
G.SKILL DDR4-3600 CL14 TRIDENT Z ROYAL A 실버 패키지 (16GB(8Gx2)),"154,400"
TeamGroup T-Force DDR5-7200 CL34 Delta RGB 패키지 (32GB(16Gx2)),"232,140"
TeamGroup T-Force DDR4 64G PC4-25600 CL16 Delta RGB 화이트 (32Gx2) 서린,"227,350"
TeamGroup DDR4 8G PC4-25600 Elite,"22,260"
ESSENCORE KLEVV DDR5-7600 CL36 CRAS V RGB White 패키지 서린 (48GB(24Gx2)),"366,580"
G.SKILL DDR5-6400 CL32 ZETA R5 NEO ECC/REG 패키지 (192GB(48Gx4)),"2,619,020"
타무즈 노트북 DDR4-3200 CL22 (8GB),"22,880"
삼성전자 DDR4 8G PC4-25600 ECC/REG 서버용 메모리,"47,290"
G.SKILL DDR4-3600 CL14 TRIDENT Z ROYAL A 골드 패키지 (16GB(8Gx2)),"154,400"
TeamGroup T-Force DDR5-6800 CL34 Delta RGB 화이트 패키지 (32GB(16Gx2)),"208,010"
삼성전자 노트북 DDR5-4800 (16GB) PC5-38400,"59,270"
